lat,lon,emission,cluster,cluster_ordered
42.9,14.6,0.289617,0,0
50.8,17.6,3125.57,2,1
38.0,12.4,11.8628,0,0
39.7,-3.4,3475.82,2,1
49.7,11.2,5235.41,4,2
64.0,24.7,1849.85,2,1
53.5,17.2,7869.76,4,2
51.9,13.6,3059.55,2,1
51.7,4.0,3520.09,2,1
44.5,21.1,16316.7,1,4
48.7,13.5,12354.4,3,3
62.5,30.0,442.719,0,0
46.1,30.3,4295.7,2,1
45.1,2.2,2161.23,2,1
51.4,9.6,9059.85,3,3
51.8,29.0,606.946,0,0
58.5,-4.5,201.385,0,0
47.7,28.6,7473.78,4,2
63.7,18.2,98.8904,0,0
62.3,28.1,163.463,0,0
61.7,26.0,1473.84,0,0
62.6,30.0,353.336,0,0
51.4,4.3,8031.7,4,2
40.7,-7.4,4166.3,2,1
52.0,20.8,9772.69,3,3
46.8,28.3,7775.91,4,2
37.7,23.1,525.676,0,0
53.0,-7.3,7327.92,4,2
63.7,25.7,157.503,0,0
44.9,2.4,19746.0,1,4
48.6,16.7,10551.8,3,3
62.6,25.3,3738.86,2,1
48.1,4.3,8645.01,4,2
34.3,-2.7,3864.6,2,1
69.7,20.2,43.2745,0,0
55.4,28.2,722.234,0,0
53.9,10.1,4996.92,4,2
48.2,8.2,7698.11,4,2
43.6,17.1,827.217,0,0
58.9,30.4,64.0965,0,0
67.7,13.2,4.51456,0,0
44.8,1.8,8802.47,3,3
64.2,28.5,50.4376,0,0
61.5,10.2,199.679,0,0
53.4,21.0,889.357,0,0
50.2,8.9,15685.0,1,4
54.6,-3.6,11056.0,3,3
44.1,2.4,1463.85,0,0
47.2,27.4,5327.2,4,2
52.1,-9.2,572.458,0,0
49.5,1.5,3864.45,2,1
51.9,30.7,1351.58,0,0
62.7,16.3,655.295,0,0
47.9,15.2,3162.51,2,1
63.5,26.6,579.788,0,0
39.8,-4.5,2709.61,2,1
70.0,25.1,340.924,0,0
46.1,2.9,2559.11,2,1
43.5,-5.3,902.558,0,0
48.6,-0.7,4059.19,2,1
60.0,14.9,5860.38,4,2
43.6,13.9,0.403789,0,0
40.7,0.4,4266.56,2,1
62.3,25.3,804.036,0,0
39.3,-9.0,7546.56,4,2
45.2,22.7,553.591,0,0
49.0,29.5,2185.64,2,1
48.1,0.8,4741.3,2,1
54.7,29.7,1237.42,0,0
55.9,14.4,65.0932,0,0
47.1,11.2,1187.1,0,0
44.1,10.1,4341.32,2,1
43.6,13.2,12714.5,3,3
45.8,21.9,6034.59,4,2
64.0,24.9,136.0,0,0
39.6,-8.4,6589.5,4,2
48.3,-4.0,2213.03,2,1
40.5,1.5,0.565461,0,0
50.9,-0.7,4006.47,2,1
66.4,20.8,709.262,0,0
50.1,9.9,12180.4,3,3
65.2,19.4,118.031,0,0
53.4,-6.9,3345.05,2,1
49.0,27.4,2547.48,2,1
36.9,22.2,759.539,0,0
36.5,-6.1,2885.88,2,1
41.8,22.2,6216.54,4,2
34.8,-2.7,5632.43,4,2
39.1,-0.2,3.82348,0,0
55.9,18.0,10.7099,0,0
51.2,11.3,2197.28,2,1
35.0,27.1,0.292871,0,0
51.0,-2.2,3550.63,2,1
37.0,10.9,8076.42,4,2
52.1,0.1,14735.2,1,4
45.1,9.0,15622.9,1,4
36.5,14.2,2.40118,0,0
48.4,11.2,6263.03,4,2
48.3,8.2,2785.8,2,1
43.3,19.2,1766.51,0,0
36.9,8.1,0.293053,0,0
60.3,26.0,812.154,0,0
46.5,21.3,6558.68,4,2
54.3,16.7,4007.91,2,1
37.5,-1.3,7016.72,4,2
49.1,26.7,3909.31,2,1
46.5,23.4,4007.44,2,1
35.9,-7.9,0.304378,0,0
42.1,20.7,18300.5,1,4
49.4,28.6,2419.53,2,1
48.6,-1.7,407.067,0,0
45.2,4.0,5043.39,4,2
43.0,22.1,4120.13,2,1
56.6,-3.6,22.6599,0,0
37.7,22.0,656.393,0,0
51.6,21.9,9032.94,3,3
37.7,0.1,0.608042,0,0
62.2,11.3,441.141,0,0
41.5,-0.1,1630.6,0,0
57.1,14.8,299.557,0,0
43.1,24.8,1961.54,2,1
43.1,25.2,2314.33,2,1
48.0,8.1,4524.56,2,1
42.1,-0.5,14496.1,1,4
47.1,27.8,9630.19,3,3
66.1,22.2,481.622,0,0
58.7,5.8,5871.43,4,2
52.9,12.9,3813.44,2,1
59.9,12.6,143.681,0,0
37.6,14.5,2247.45,2,1
61.0,14.5,10537.0,3,3
61.2,5.4,280.266,0,0
44.8,4.2,1219.31,0,0
41.8,-0.5,1333.15,0,0
45.8,26.5,142.082,0,0
46.6,30.6,2530.25,2,1
67.8,25.3,109.668,0,0
54.2,22.2,3121.86,2,1
44.6,3.1,1024.58,0,0
59.0,8.4,281.74,0,0
59.9,9.8,1355.7,0,0
52.3,-8.8,752.102,0,0
62.7,30.5,296.179,0,0
49.6,25.1,3652.09,2,1
38.1,27.2,4204.14,2,1
54.5,29.1,590.848,0,0
40.1,30.0,4383.93,2,1
41.1,24.8,8515.41,4,2
39.7,21.6,2083.8,2,1
63.6,13.5,22.563,0,0
53.4,25.2,990.285,0,0
54.5,26.0,1690.52,0,0
35.4,-8.2,0.145802,0,0
56.9,14.6,1302.83,0,0
34.8,30.6,0.399003,0,0
36.2,1.1,56.932,0,0
50.1,3.7,5408.59,4,2
49.5,17.4,14094.6,1,4
66.7,24.5,343.505,0,0
62.1,17.2,307.315,0,0
41.2,-7.2,1303.06,0,0
50.4,13.9,10031.4,3,3
51.6,-0.4,18844.6,1,4
43.1,-7.9,3245.39,2,1
62.3,28.2,104.47,0,0
51.8,19.9,6707.04,4,2
63.8,15.2,479.209,0,0
50.0,7.1,14053.0,1,4
66.3,17.3,18.4607,0,0
46.8,1.4,6866.31,4,2
55.2,28.6,904.76,0,0
47.4,-1.7,10573.9,3,3
44.6,6.2,2068.06,2,1
50.9,20.5,15243.2,1,4
36.6,27.1,455.869,0,0
55.0,30.9,1076.69,0,0
51.0,-4.1,7436.9,4,2
56.9,27.6,3672.42,2,1
67.5,31.0,0.475964,0,0
70.0,20.1,14.8971,0,0
48.9,16.4,6089.11,4,2
51.7,18.3,7810.36,4,2
34.5,7.4,3.71112,0,0
50.4,16.6,18562.4,1,4
40.6,8.3,10641.4,3,3
53.1,17.0,6825.41,4,2
56.4,-6.2,194.195,0,0
47.5,-0.9,7609.21,4,2
59.7,7.6,399.175,0,0
55.1,-2.2,565.717,0,0
53.7,10.0,15976.8,1,4
37.4,24.1,0.750964,0,0
45.9,5.9,8855.26,3,3
38.1,-2.6,1432.11,0,0
44.3,20.3,10709.2,3,3
66.4,28.0,27.0386,0,0
65.4,15.8,16.3343,0,0
48.9,21.3,1675.67,0,0
42.3,27.1,3075.17,2,1
63.9,25.2,785.328,0,0
53.0,5.8,9379.16,3,3
69.6,19.5,820.566,0,0
56.7,22.2,947.503,0,0
48.7,27.5,4889.32,4,2
62.9,14.8,241.214,0,0
50.1,23.9,2627.89,2,1
36.4,25.1,0.429697,0,0
48.4,14.9,5022.29,4,2
65.3,20.1,554.772,0,0
61.2,21.4,9763.29,3,3
65.1,26.1,494.967,0,0
57.1,14.4,452.958,0,0
49.8,20.0,11039.1,3,3
50.4,24.8,3207.7,2,1
59.6,23.6,15.6476,0,0
36.0,8.6,415.312,0,0
62.1,-7.6,0.00438613,0,0
43.5,11.6,19113.4,1,4
48.6,20.4,1102.68,0,0
59.9,23.7,471.275,0,0
60.6,26.0,2095.06,2,1
52.4,-0.7,6246.12,4,2
42.9,25.3,7202.16,4,2
41.8,22.0,4194.25,2,1
39.5,-3.8,550.112,0,0
46.1,13.7,12676.7,3,3
42.2,27.2,190.349,0,0
65.2,13.8,15.6072,0,0
40.7,-7.7,2993.5,2,1
44.0,25.3,9620.09,3,3
56.4,-3.8,520.636,0,0
52.9,0.1,86.6406,0,0
41.2,2.2,50.1645,0,0
53.2,-2.7,7209.92,4,2
53.6,20.2,859.687,0,0
61.3,7.7,266.1,0,0
47.4,5.6,5948.49,4,2
46.3,30.3,3194.11,2,1
42.8,2.8,3517.88,2,1
57.2,10.0,17695.4,1,4
48.6,-2.5,5710.43,4,2
37.4,22.9,159.291,0,0
51.9,7.3,8058.91,4,2
61.1,26.4,424.597,0,0
46.1,20.3,7731.4,4,2
48.0,15.2,10912.4,3,3
36.7,14.0,1.00932,0,0
43.3,-4.7,1670.2,0,0
34.3,3.0,0.0838984,0,0
46.0,11.9,19969.1,1,4
53.2,-4.1,2372.78,2,1
50.9,7.7,8918.02,3,3
43.5,23.0,2819.32,2,1
35.9,1.4,92.6802,0,0
49.2,10.5,14068.9,1,4
54.7,28.2,70.1595,0,0
53.2,21.6,2203.48,2,1
45.5,29.0,2169.68,2,1
67.2,22.8,395.494,0,0
38.3,26.1,11101.2,3,3
50.4,16.9,7212.21,4,2
35.1,29.9,0.681475,0,0
42.8,0.5,1725.08,0,0
59.2,26.0,2811.64,2,1
36.5,-8.5,6.26629,0,0
68.1,14.4,7.81731,0,0
37.7,13.8,4643.51,2,1
48.9,0.6,4368.68,2,1
42.9,0.5,1094.36,0,0
54.7,30.1,1450.73,0,0
42.4,-3.7,1930.33,2,1
39.3,20.9,1611.84,0,0
37.5,12.9,1405.26,0,0
47.9,20.2,3477.27,2,1
43.1,19.3,495.399,0,0
36.7,29.7,2256.0,2,1
38.5,28.3,6022.39,4,2
65.9,22.9,480.96,0,0
68.9,25.6,26.6382,0,0
61.9,17.1,1972.05,2,1
55.1,23.4,1778.64,0,0
41.2,-2.5,855.172,0,0
58.7,26.4,4648.02,2,1
48.8,11.1,5282.21,4,2
44.0,-3.9,0.558289,0,0
50.6,24.5,2290.23,2,1
42.6,-3.6,631.081,0,0
48.4,5.5,1255.27,0,0
52.0,19.2,8103.78,4,2
54.5,10.6,8.14058,0,0
49.4,4.1,6031.67,4,2
49.9,1.8,6409.73,4,2
64.1,17.7,1055.36,0,0
60.2,26.4,114.785,0,0
49.1,12.0,8530.15,4,2
61.6,21.3,4105.26,2,1
42.2,-2.5,510.844,0,0
43.3,20.7,2931.1,2,1
63.8,12.0,182.524,0,0
49.4,19.6,7992.37,4,2
51.0,25.4,1631.97,0,0
38.0,14.4,4268.74,2,1
44.2,6.4,101.32,0,0
60.8,23.4,7440.74,4,2
55.8,27.0,1052.67,0,0
54.6,-2.4,26.1411,0,0
34.8,-7.7,0.530238,0,0
47.2,17.0,7394.32,4,2
41.6,2.9,4.9479,0,0
49.2,10.0,8783.33,3,3
63.0,28.8,138.122,0,0
41.5,-1.4,5371.26,4,2
46.6,-0.6,4410.01,2,1
64.9,29.3,158.324,0,0
45.0,17.1,813.674,0,0
61.1,28.9,578.556,0,0
48.5,21.6,4901.93,4,2
49.1,9.8,11177.6,3,3
46.2,15.0,12137.4,3,3
45.7,19.7,3618.65,2,1
51.4,19.4,3703.58,2,1
34.0,-6.4,295.588,0,0
44.6,0.8,2485.63,2,1
49.1,3.4,6699.64,4,2
47.6,9.7,16681.0,1,4
53.3,-8.4,879.668,0,0
53.1,23.7,244.53,0,0
37.1,14.1,7413.55,4,2
60.3,19.8,27.131,0,0
39.8,-7.3,2306.82,2,1
49.6,11.5,5174.34,4,2
36.6,5.9,4.46979,0,0
49.2,30.5,2612.47,2,1
45.4,14.4,154.156,0,0
42.9,23.6,4301.18,2,1
49.4,17.8,10035.0,3,3
39.6,30.7,4764.69,2,1
52.7,15.6,1592.95,0,0
53.4,26.8,562.531,0,0
42.2,12.6,11641.2,3,3
64.6,26.8,42.4779,0,0
51.2,17.7,6497.79,4,2
54.7,20.7,446.203,0,0
55.0,27.4,682.188,0,0
63.6,19.9,3752.24,2,1
64.0,20.5,208.959,0,0
38.9,-0.8,507.372,0,0
35.2,24.8,2325.24,2,1
56.1,13.4,4408.04,2,1
36.0,29.4,0.430347,0,0
58.6,23.0,92.048,0,0
35.0,27.3,0.351015,0,0
68.3,24.4,24.4194,0,0
43.2,27.4,6924.79,4,2
50.3,21.0,7852.98,4,2
45.8,10.0,16540.6,1,4
62.6,28.4,247.362,0,0
43.3,20.9,3841.77,2,1
51.7,-3.2,13060.7,3,3
61.6,28.3,89.3344,0,0
61.1,16.8,1785.93,0,0
48.7,23.5,129.029,0,0
40.9,27.1,5413.49,4,2
36.4,27.6,1.14582,0,0
64.6,29.5,14.9006,0,0
43.0,12.1,13272.0,3,3
45.6,28.9,2104.1,2,1
36.7,3.8,112.846,0,0
56.2,27.2,537.142,0,0
40.6,-5.3,236.671,0,0
36.0,2.6,26.9169,0,0
65.8,28.6,7.18455,0,0
49.5,-1.8,8946.05,3,3
35.2,-3.0,19562.5,1,4
64.2,12.4,260.676,0,0
54.5,-7.4,2550.17,2,1
62.0,9.7,28.3767,0,0
45.5,0.8,1510.5,0,0
45.2,10.4,20113.4,1,4
41.7,26.0,3761.76,2,1
46.8,28.8,3887.87,2,1
41.3,-5.0,8540.23,4,2
42.9,25.8,4328.47,2,1
63.3,29.3,5.73883,0,0
63.3,13.5,62.5612,0,0
35.5,8.3,2.64225,0,0
42.5,-0.9,503.392,0,0
50.2,7.7,6382.79,4,2
66.9,17.7,93.8794,0,0
58.7,11.3,4493.71,2,1
51.9,-4.2,639.265,0,0
55.4,16.7,9.02844,0,0
51.8,25.9,1240.22,0,0
39.1,29.3,3165.89,2,1
37.0,29.3,1766.66,0,0
60.0,17.1,1067.39,0,0
47.6,13.5,37.2932,0,0
59.4,6.8,14.1884,0,0
70.2,21.5,97.6475,0,0
35.9,8.9,380.402,0,0
46.4,16.1,13711.9,1,4
50.8,8.3,12955.1,3,3
58.5,16.4,1932.19,2,1
39.6,30.3,2917.67,2,1
54.8,27.2,505.712,0,0
41.3,26.6,1951.67,2,1
41.8,0.3,3575.47,2,1
37.3,24.4,325.845,0,0
47.0,25.2,157.639,0,0
42.8,-4.4,862.709,0,0
51.4,12.9,5336.73,4,2
43.0,-6.4,212.794,0,0
65.3,26.6,73.3629,0,0
47.3,27.8,9661.6,3,3
45.1,-0.8,6913.85,4,2
43.3,13.3,15281.0,1,4
35.1,7.3,0.0189067,0,0
36.3,-9.2,0.576274,0,0
39.0,-7.7,2292.57,2,1
62.3,12.0,0.165925,0,0
34.1,8.9,28.5104,0,0
52.0,-2.4,8031.21,4,2
52.7,0.0,3824.8,2,1
40.9,30.7,4035.59,2,1
37.1,15.0,4929.58,4,2
52.4,-2.3,9290.21,3,3
53.7,17.5,9998.3,3,3
50.6,20.6,4042.06,2,1
48.8,17.3,11816.2,3,3
53.3,26.1,1599.8,0,0
69.2,25.7,41.568,0,0
50.3,13.1,5303.05,4,2
50.1,2.4,6731.52,4,2
52.8,-6.2,3137.02,2,1
42.4,1.5,4011.91,2,1
58.1,20.3,3.42529,0,0
48.1,0.4,8929.32,3,3
48.1,10.8,9411.63,3,3
60.8,9.7,754.692,0,0
58.6,27.0,1966.46,2,1
48.3,15.4,10046.4,3,3
39.1,-5.1,3160.41,2,1
43.2,-8.8,6160.12,4,2
45.9,29.0,2886.99,2,1
58.2,15.0,3878.74,2,1
34.6,5.6,6.4054,0,0
46.2,23.9,4388.07,2,1
41.5,22.4,2188.18,2,1
44.8,23.6,5161.68,4,2
47.6,27.8,8951.75,3,3
51.7,26.8,794.958,0,0
57.0,12.3,11026.5,3,3
59.5,25.4,76.2684,0,0
54.6,18.5,1234.28,0,0
49.5,7.8,13814.7,1,4
62.8,15.5,593.968,0,0
62.7,13.6,143.258,0,0
61.8,12.4,1084.11,0,0
41.4,21.4,2549.33,2,1
65.0,17.7,22.563,0,0
38.0,30.1,7123.23,4,2
40.0,29.6,5314.74,4,2
53.2,24.3,1137.75,0,0
47.9,26.7,6975.75,4,2
34.9,-1.0,181.957,0,0
45.2,-1.1,932.917,0,0
47.2,7.9,19935.1,1,4
51.6,25.5,2225.51,2,1
42.3,1.2,102.946,0,0
51.0,17.3,13119.8,3,3
40.5,30.6,8975.39,3,3
46.2,-4.7,0.432565,0,0
64.4,29.6,354.287,0,0
34.4,2.6,3.11337,0,0
49.3,27.4,1958.07,2,1
54.7,-6.2,5472.62,4,2
69.6,18.3,337.845,0,0
69.8,23.7,51.6938,0,0
40.5,17.8,4123.27,2,1
55.2,-6.2,170.691,0,0
70.1,18.7,19.1543,0,0
49.2,22.9,1140.98,0,0
35.7,7.2,238.67,0,0
45.9,9.9,8860.26,3,3
48.6,-1.9,11597.8,3,3
47.4,1.4,10224.0,3,3
47.1,9.2,3600.25,2,1
42.4,25.9,6935.14,4,2
47.4,29.4,2305.49,2,1
52.9,-0.1,9992.79,3,3
44.3,2.0,7225.12,4,2
53.6,22.2,1827.49,2,1
38.2,-8.6,1996.8,2,1
65.5,21.1,1331.93,0,0
43.5,11.3,12084.1,3,3
36.5,4.4,50.1497,0,0
60.3,20.8,4.54563,0,0
52.6,0.4,3667.26,2,1
36.1,29.3,0.301405,0,0
42.9,6.3,202.233,0,0
37.4,24.8,634.701,0,0
46.8,30.7,2786.49,2,1
40.5,0.7,1.34019,0,0
66.3,24.1,213.846,0,0
56.3,10.4,11880.9,3,3
55.4,-4.5,4002.46,2,1
49.5,10.6,7412.2,4,2
60.2,6.3,224.414,0,0
61.8,15.1,304.72,0,0
42.3,-3.1,2370.51,2,1
34.6,-9.7,0.360838,0,0
45.1,23.1,6507.59,4,2
38.4,-5.4,439.159,0,0
52.4,5.9,8673.69,3,3
59.5,29.3,468.854,0,0
43.1,12.0,5482.77,4,2
36.4,14.6,1.76747,0,0
44.9,18.7,7107.88,4,2
57.8,16.6,81.37,0,0
51.1,15.4,5348.03,4,2
42.8,-2.1,13535.2,3,3
38.9,-9.9,0.263014,0,0
40.2,-0.4,54.7359,0,0
50.0,-5.5,11.3299,0,0
48.6,10.4,5967.39,4,2
47.1,11.7,4391.99,2,1
35.3,10.5,6382.9,4,2
49.5,29.5,2504.48,2,1
51.2,22.1,5328.39,4,2
47.6,1.7,2951.04,2,1
59.2,14.2,2271.19,2,1
50.4,24.3,2990.14,2,1
37.7,-8.7,2875.49,2,1
57.4,24.8,480.111,0,0
48.9,5.9,2623.92,2,1
41.6,26.5,16980.5,1,4
51.7,-1.5,6572.58,4,2
47.2,-1.4,15882.8,1,4
65.3,25.7,856.747,0,0
52.6,11.1,5418.34,4,2
63.2,27.0,665.863,0,0
50.0,26.4,2529.95,2,1
70.4,28.6,334.741,0,0
58.5,24.2,72.7075,0,0
58.2,26.2,3242.27,2,1
52.0,13.9,2449.11,2,1
44.0,23.6,12540.3,3,3
61.6,15.2,649.39,0,0
34.5,-9.0,1.04974,0,0
50.0,11.0,4677.09,2,1
63.3,18.3,2116.16,2,1
38.5,27.8,5353.01,4,2
52.3,10.1,18183.2,1,4
60.2,5.7,1293.51,0,0
39.3,9.5,1863.4,2,1
40.4,26.6,2250.25,2,1
66.2,23.6,3047.74,2,1
46.2,-0.2,15007.8,1,4
51.3,15.9,4111.42,2,1
38.7,16.3,2514.65,2,1
50.9,19.9,3297.05,2,1
53.7,21.9,1464.23,0,0
53.2,28.3,534.692,0,0
50.8,23.7,3890.36,2,1
42.7,24.9,1031.64,0,0
41.6,-9.0,1.3819,0,0
50.0,-2.8,0.470497,0,0
59.4,6.3,239.448,0,0
53.8,14.4,1166.99,0,0
70.6,27.4,332.147,0,0
51.5,26.0,491.269,0,0
54.1,29.9,1096.54,0,0
59.5,22.5,11.7375,0,0
40.7,23.4,2079.44,2,1
52.9,22.6,2976.76,2,1
41.9,-2.8,1004.34,0,0
35.5,8.5,199.112,0,0
48.0,-4.3,9877.71,3,3
45.2,27.8,8603.05,4,2
38.5,22.4,918.506,0,0
41.9,1.3,171.933,0,0
64.6,27.4,15.5529,0,0
43.3,24.1,7829.82,4,2
44.2,7.5,16602.3,1,4
40.7,30.5,16611.3,1,4
65.8,20.4,943.978,0,0
49.8,6.7,18587.1,1,4
48.6,28.7,2537.0,2,1
51.1,9.9,7229.28,4,2
63.4,28.5,29.991,0,0
44.6,27.7,5866.32,4,2
46.4,-1.0,6700.99,4,2
56.3,21.7,1432.72,0,0
62.9,16.2,414.071,0,0
65.9,26.8,106.695,0,0
41.9,15.1,1358.88,0,0
45.0,13.8,4334.91,2,1
56.1,27.3,1264.2,0,0
45.4,21.8,2684.89,2,1
47.7,30.4,1479.45,0,0
60.3,27.4,2.62,0,0
66.6,27.4,219.773,0,0
47.7,17.3,7516.75,4,2
39.1,-4.6,591.238,0,0
44.9,11.0,17819.2,1,4
51.8,-5.2,1125.61,0,0
39.7,-6.7,128.125,0,0
61.0,5.7,188.422,0,0
52.9,21.1,1496.39,0,0
48.5,1.6,10922.1,3,3
57.7,15.3,18.4607,0,0
45.0,16.7,1277.6,0,0
46.6,27.9,4625.54,2,1
52.3,18.6,7088.68,4,2
58.1,12.9,1652.07,0,0
41.0,0.5,1892.04,2,1
48.5,20.0,594.507,0,0
40.3,29.9,1616.02,0,0
49.2,15.7,8288.53,4,2
35.6,7.9,0.752722,0,0
46.1,28.2,9020.24,3,3
44.6,26.1,17140.3,1,4
48.3,11.5,12915.5,3,3
41.3,-7.7,3639.86,2,1
61.1,28.6,16705.5,1,4
38.1,22.7,13.0142,0,0
51.6,4.0,5185.36,4,2
50.1,21.4,10950.1,3,3
69.5,18.1,161.533,0,0
43.9,2.7,1482.71,0,0
38.1,-0.2,0.178835,0,0
54.8,15.5,12.4884,0,0
44.9,18.2,5871.56,4,2
63.3,28.0,678.877,0,0
57.1,27.1,1608.54,0,0
49.0,16.4,13182.4,3,3
68.8,15.2,773.791,0,0
39.1,-4.4,75.0223,0,0
44.7,27.0,8270.5,4,2
58.0,8.2,5.81597,0,0
59.6,9.6,7348.09,4,2
52.8,18.3,6983.17,4,2
42.8,12.6,12015.5,3,3
52.0,7.5,9832.96,3,3
68.6,19.6,122.729,0,0
44.2,17.0,3520.17,2,1
48.1,5.9,7554.8,4,2
47.1,24.3,3285.29,2,1
57.1,15.1,2146.03,2,1
54.7,20.9,315.412,0,0
54.2,-8.2,113.16,0,0
43.5,28.0,5333.56,4,2
63.1,12.2,7.17915,0,0
51.7,-2.4,7810.44,4,2
59.2,17.2,13492.9,3,3
53.2,21.7,2396.33,2,1
46.5,21.1,8767.45,3,3
50.2,22.2,6100.89,4,2
62.9,26.0,313.134,0,0
45.3,15.9,697.373,0,0
57.3,-7.3,138.113,0,0
59.0,23.6,1036.59,0,0
35.2,7.2,1.29851,0,0
66.6,24.5,54.9269,0,0
41.9,-6.4,468.733,0,0
45.0,19.0,3464.59,2,1
45.8,2.8,5885.49,4,2
54.2,-4.6,28.6581,0,0
64.0,17.0,124.998,0,0
53.5,-9.9,324.78,0,0
66.1,28.0,385.67,0,0
46.9,0.4,3849.53,2,1
57.5,28.3,249.363,0,0
66.4,14.2,364.67,0,0
59.0,28.9,21.577,0,0
51.8,16.9,7110.62,4,2
40.2,21.9,2126.64,2,1
54.7,23.1,3931.24,2,1
52.1,-1.6,5243.3,4,2
41.5,0.6,7504.72,4,2
56.0,13.3,1711.47,0,0
38.2,26.9,587.436,0,0
61.6,9.9,67.3947,0,0
54.4,10.9,39.6613,0,0
36.2,3.8,137.575,0,0
39.1,-4.9,101.364,0,0
57.9,8.2,7.66175,0,0
57.1,-3.3,191.765,0,0
51.9,-0.9,7106.95,4,2
40.5,-1.5,534.455,0,0
47.3,26.2,8447.33,4,2
41.5,26.3,2779.88,2,1
67.0,23.6,688.551,0,0
36.9,22.1,2244.72,2,1
37.4,-4.1,2454.21,2,1
59.3,10.8,4654.82,2,1
38.3,29.7,6228.1,4,2
43.3,19.4,1277.18,0,0
49.4,9.2,9737.02,3,3
46.0,25.2,11181.6,3,3
50.6,26.1,5970.5,4,2
50.0,24.2,2772.7,2,1
44.5,6.2,5611.16,4,2
56.4,23.0,5503.65,4,2
59.0,18.4,765.795,0,0
50.2,20.6,5306.96,4,2
48.2,8.9,16481.9,1,4
37.2,-6.6,5726.09,4,2
69.1,15.6,399.078,0,0
38.1,19.4,0.431769,0,0
56.5,-5.7,52.3043,0,0
34.6,-6.0,2912.97,2,1
54.8,18.0,578.821,0,0
58.1,11.1,24.595,0,0
35.3,6.3,2.2494,0,0
38.9,27.6,4156.18,2,1
48.4,4.7,5335.9,4,2
67.2,24.0,29.218,0,0
52.2,1.2,4199.71,2,1
60.3,11.1,3224.05,2,1
42.1,20.0,171.853,0,0
64.8,27.9,153.181,0,0
47.8,17.3,14760.6,1,4
40.4,9.6,4706.02,2,1
47.2,29.0,13097.2,3,3
63.1,16.1,1169.03,0,0
50.5,7.6,18089.3,1,4
58.3,30.3,353.324,0,0
47.2,4.9,11001.3,3,3
63.7,25.1,339.063,0,0
44.3,24.2,9115.02,3,3
47.3,1.8,1891.57,2,1
61.3,27.5,283.765,0,0
43.0,-3.8,351.724,0,0
46.4,0.3,9558.19,3,3
35.4,24.4,0.438127,0,0
48.1,10.1,13394.6,3,3
64.8,28.8,10674.6,3,3
47.3,23.7,4599.4,2,1
55.2,-1.8,2943.12,2,1
49.2,15.1,7355.02,4,2
52.8,25.1,1029.44,0,0
43.7,4.9,4667.34,2,1
45.1,2.6,953.355,0,0
49.3,30.5,2763.65,2,1
34.6,-8.1,0.579349,0,0
56.0,30.3,2.69713,0,0
48.8,23.9,1147.89,0,0
50.0,30.4,2553.58,2,1
52.1,22.1,11780.5,3,3
46.2,0.2,3244.29,2,1
45.9,23.4,10211.3,3,3
62.6,21.5,1268.67,0,0
40.9,14.4,16699.8,1,4
54.3,12.9,4950.55,4,2
57.6,22.1,229.608,0,0
60.4,6.0,17.7355,0,0
39.4,24.7,0.861047,0,0
42.6,-4.9,539.919,0,0
46.7,18.1,5939.42,4,2
53.2,-3.6,6671.14,4,2
66.1,13.5,104.703,0,0
62.9,8.9,532.503,0,0
64.0,24.1,265.255,0,0
35.9,27.7,388.189,0,0
47.1,6.1,8082.3,4,2
51.6,31.0,1753.4,0,0
61.4,9.8,60.3005,0,0
46.3,6.3,8188.14,4,2
68.1,13.8,1871.27,2,1
46.7,4.3,6631.67,4,2
50.7,-1.7,11261.4,3,3
52.0,-8.7,839.525,0,0
49.9,9.4,1640.31,0,0
53.2,-9.1,15562.1,1,4
68.4,18.6,83.8013,0,0
57.4,-2.4,2233.87,2,1
62.5,11.1,363.559,0,0
49.3,10.0,3616.3,2,1
39.9,30.7,174.059,0,0
59.1,30.1,0.475964,0,0
42.9,-1.7,1949.87,2,1
55.0,9.1,4624.69,2,1
63.6,29.8,247.008,0,0
66.0,24.9,137.937,0,0
41.6,-4.6,1836.1,2,1
53.2,17.3,4163.81,2,1
46.7,9.1,3424.65,2,1
49.9,30.5,2994.15,2,1
52.2,17.5,5586.05,4,2
51.1,7.8,10250.1,3,3
36.0,-8.6,5.61442,0,0
40.0,26.6,114.456,0,0
43.9,-1.2,718.132,0,0
58.2,20.4,1.57284,0,0
55.1,25.9,1882.77,2,1
38.3,23.0,2709.52,2,1
39.2,16.1,13357.0,3,3
47.3,-0.8,13104.6,3,3
61.5,13.0,379.168,0,0
40.2,29.4,5092.13,4,2
54.6,27.2,1003.21,0,0
52.9,13.8,2708.96,2,1
36.9,14.0,2.29195,0,0
46.5,7.1,450.746,0,0
46.9,27.9,12822.1,3,3
63.5,8.2,58.1723,0,0
42.1,1.0,876.713,0,0
56.5,15.0,1344.26,0,0
52.3,21.4,4316.27,2,1
65.2,28.1,23.6303,0,0
57.0,22.6,1523.28,0,0
47.9,18.9,0.770529,0,0
57.0,-7.3,52.6508,0,0
41.8,-7.8,2393.88,2,1
48.4,14.0,16073.3,1,4
41.2,-6.2,431.227,0,0
54.2,12.3,4721.99,2,1
34.8,-5.8,3119.85,2,1
59.5,7.5,40.4368,0,0
55.0,28.4,416.99,0,0
48.3,29.8,4512.92,2,1
49.6,5.4,4390.35,2,1
41.5,-1.2,3135.99,2,1
55.3,24.6,1032.36,0,0
