lat,lon,emission
60.5,37.3,28.9268
45.6,-67.4,196.213
49.8,20.1,13709.8
51.1,7.6,12159.2
59.9,11.1,8317.08
45.7,-64.6,20.6225
45.3,29.4,1.26859
43.8,16.2,4471.04
43.3,-0.8,4892.61
45.2,7.2,1803.42
46.2,-65.6,6.76726
48.6,24.7,2103.78
51.4,35.9,1450.37
40.4,29.3,4755.62
48.9,12.3,8794.73
45.3,4.2,24539.6
52.8,19.8,4672.26
51.1,-1.5,4779.08
52.3,34.2,126.558
57.4,27.3,77.1773
61.4,25.9,725.737
48.2,5.1,4338.59
60.4,11.6,1464.5
54.7,-5.8,209419.0
57.8,30.7,84.3231
58.4,23.7,851.59
64.1,23.7,1286.7
56.4,-5.9,265.889
64.1,16.0,139.028
64.9,-23.1,31.7368
47.2,31.8,1919.14
65.8,17.1,3.07678
43.8,22.1,3652.93
59.1,12.3,7.17915
53.6,0.0,754.392
44.8,6.7,606.021
52.8,14.4,3609.92
46.4,25.9,829.406
43.4,-1.9,9.85494
68.5,22.5,11.2568
43.4,3.3,13397.9
45.9,30.1,1554.89
45.7,6.1,4275.05
42.7,-2.8,1532.09
43.6,-66.8,6.73816
62.5,13.2,181.686
58.6,13.2,149.752
45.4,18.9,20734.9
59.8,39.6,54.4994
51.8,9.7,6780.76
45.9,9.1,9018.98
46.1,-65.5,0.966532
62.3,6.7,408.141
66.3,-22.6,0.000140113
57.9,28.2,164.144
49.9,37.4,2391.05
44.7,-69.9,3553.37
57.7,26.0,26142.8
51.6,24.9,5629.01
59.6,5.8,1204.56
44.0,-8.4,0.113294
50.2,-5.5,2161.69
53.8,21.7,1829.37
54.4,-2.7,1721.66
40.3,-4.5,4180.11
46.6,0.5,6221.1
48.7,6.5,4205.62
48.4,-1.9,7062.52
62.7,22.9,13354.1
57.8,27.2,1636.63
49.0,32.8,133.925
50.1,22.6,7175.38
46.9,-53.0,1219.72
67.5,20.1,58.3107
51.4,27.1,730.515
60.3,24.3,34604.9
55.0,-4.4,382.332
57.5,28.6,17.6791
45.4,12.6,199.244
59.1,24.3,5826.04
65.0,19.3,219.565
68.1,16.3,171.796
54.7,-8.9,2.17623
57.9,35.2,24.2654
53.4,37.6,982.075
46.5,-65.5,2.25575
56.3,26.8,2919.0
60.4,34.2,11.1058
62.2,26.9,312.841
66.5,24.2,102.263
53.4,24.3,1032.75
54.8,25.7,1168.54
40.5,24.6,402.423
54.5,33.8,176.999
51.5,8.3,142174.0
46.7,38.7,1687.05
52.6,28.6,328.804
64.9,35.7,0.164293
50.3,-64.6,128.223
46.3,22.4,863.193
49.2,8.9,19972.8
54.1,31.4,1030.35
58.1,30.1,166.921
50.7,18.9,59343.5
41.2,-6.9,391.911
47.5,0.7,5131.3
45.5,11.9,52684.5
49.8,35.1,2109.07
49.1,4.6,1645.65
48.4,-2.9,16029.5
57.0,28.4,144.333
51.0,35.5,1754.74
44.5,11.7,6217.82
47.3,33.6,2302.03
62.1,28.4,654.407
43.6,13.1,20358.8
48.7,-66.4,8.16661
51.7,23.3,1662.44
56.4,21.3,1443.63
43.9,1.9,9447.93
64.8,13.3,430.097
58.7,30.2,86.3081
42.0,-68.2,11.0672
44.8,23.1,7724.09
50.2,13.7,6380.36
43.3,-6.4,4410.42
52.4,31.9,66.5065
64.0,33.9,49.1829
47.1,-5.1,0.566183
50.6,19.0,7080.57
49.9,16.8,12645.3
60.1,25.8,29.218
57.0,37.7,203.776
44.9,17.4,620.649
47.3,11.2,4170.54
53.1,-2.1,4271.65
56.3,40.0,919.689
47.6,21.9,5855.79
41.4,33.1,3202.76
40.7,36.7,1073.41
52.2,30.7,603.521
62.6,25.8,159.406
57.2,29.7,74.4789
46.6,2.6,3281.76
54.0,-1.6,7224.11
46.2,2.1,1005.03
53.1,17.7,4746.98
52.0,-2.8,11524.0
41.5,15.0,2301.23
45.0,18.3,7178.65
49.3,8.1,34356.6
69.5,18.4,498.011
67.5,33.4,75065.2
53.3,25.2,2023.93
55.2,37.6,1327.16
67.2,23.3,4884.41
59.4,10.1,1571.13
50.0,5.2,3785.46
43.6,-66.0,0.16551
45.4,4.2,18770.6
45.8,18.8,2318.61
43.9,27.4,4273.03
56.6,-3.3,2873.61
51.2,6.5,44481.6
43.0,26.1,486.198
49.5,2.6,6619.81
61.0,26.9,833.233
64.7,-20.7,1.19895
50.1,14.2,27870.6
46.0,6.7,3642.95
44.9,-0.4,12258.7
47.8,7.9,5551.86
53.2,10.2,6770.79
50.2,39.2,1246.9
49.1,3.3,5144.74
55.6,13.9,2695.94
61.3,34.5,4.28368
63.6,-18.6,19.7323
46.3,3.3,6550.12
48.4,18.5,586.789
52.1,19.9,12001.9
53.9,-2.8,6781.1
53.0,38.2,1177.85
55.1,22.6,1803.01
62.5,26.8,92.3644
41.7,-4.7,9767.69
56.4,-4.5,39.3215
63.9,28.7,38.254
50.3,12.6,962.793
51.3,9.0,7222.19
51.3,16.3,4465.38
57.6,-4.9,239.723
60.0,33.0,31.8493
42.9,-4.4,184.847
49.8,13.1,6519.84
65.6,-14.5,77.086
51.7,25.5,2173.19
53.7,-2.4,12410.7
62.5,36.6,41.5565
51.6,36.8,1454.66
58.3,39.2,139.656
45.1,25.3,9021.6
54.6,30.9,1186.77
43.3,27.7,4006.63
50.0,8.0,14255.5
60.1,11.6,704.717
54.8,-2.4,780.089
53.8,-0.3,4367.33
45.8,6.4,2137.22
47.2,3.4,1922.39
66.1,39.4,0.00329979
41.0,16.2,863.898
43.6,15.9,16879.8
61.8,12.5,1028.3
44.7,15.9,2151.6
52.0,5.6,17287.1
56.3,30.4,1091.4
43.4,-66.0,10.0734
47.6,29.8,1750.56
54.4,30.9,1171.87
54.7,9.4,21183.4
44.1,39.8,36.4906
54.7,32.9,108.864
63.3,24.8,117.655
50.5,10.3,8378.41
52.1,14.5,5181.47
64.4,-15.6,0.0388564
59.2,13.1,163.93
56.7,34.3,449.149
46.4,-64.1,1806.89
51.2,39.4,1400.72
59.1,18.6,18.4607
52.0,5.0,19220.5
54.4,26.8,3664.36
63.0,25.8,14139.2
43.8,0.5,2504.16
59.9,5.5,1247.25
54.9,24.5,1794.28
64.2,36.7,4.78152e-05
60.2,5.6,1344.87
69.2,27.8,94.9239
57.9,35.4,29.232
60.8,34.5,3.17309
55.9,32.4,73.8729
42.0,-5.7,7365.67
55.4,9.6,2299.97
42.2,2.6,2850.85
46.5,-63.5,25.9412
55.8,23.9,3820.78
49.5,33.9,2094.53
42.0,33.2,24.9455
62.3,11.1,320.663
63.3,11.8,304.02
55.3,25.5,1627.74
49.9,15.5,6716.94
47.5,36.2,2178.64
49.5,36.8,2325.96
59.8,38.5,44.137
49.6,-58.0,49.0339
54.7,14.9,13.628
40.6,25.2,0.440765
41.6,2.3,30042.9
60.8,24.8,1950.03
61.8,10.1,303.644
46.0,-62.5,396.008
46.2,29.8,2101.52
55.1,14.7,12440.4
40.9,33.5,2215.47
44.4,25.3,9566.78
52.4,39.1,978.055
64.4,19.8,157.307
53.9,28.1,2028.86
49.1,0.8,6894.3
60.0,24.0,2658140.0
47.2,8.6,22022.1
42.4,-6.4,366.399
45.1,0.9,4203.6
49.2,14.1,11556.3
45.3,-69.3,291.008
63.2,21.6,192.257
48.2,15.8,11997.2
63.2,23.9,619.439
57.9,30.7,790.078
45.8,27.8,6626.38
52.4,13.1,31527.5
52.3,38.4,1400.64
40.3,18.8,1.25367
54.5,37.8,1305.69
60.2,29.7,520.676
45.5,16.2,9288.54
67.9,15.6,350.216
45.5,38.9,3281.22
50.7,6.2,34792.8
48.4,-2.0,66328.4
53.9,30.9,456.067
56.2,26.6,1342.1
46.1,33.3,2626.88
53.3,34.1,577.402
43.1,3.1,5212.58
69.2,22.4,101.517
44.3,-5.0,0.574109
42.8,13.6,23109.7
53.7,-7.2,1045.14
51.4,-3.2,9663.66
53.8,11.0,3973.18
51.6,10.1,13265.2
68.3,24.1,278.298
47.9,7.6,18014.8
59.4,24.5,35475.9
47.7,34.0,1460.59
61.8,34.3,1781.82
49.6,9.2,9973.66
47.6,5.8,2042.94
59.2,15.6,405.155
47.2,16.3,12501.2
55.2,23.7,1547.84
53.9,19.0,10393.4
61.6,11.8,175.382
64.1,12.0,399.915
53.8,15.0,2423.15
42.2,-5.6,5819.62
50.6,22.2,2253.63
64.9,34.7,501.257
52.9,34.4,321.654
68.3,16.6,244.048
64.3,19.5,1183.03
45.5,19.9,8646.67
41.6,23.7,6398.34
63.6,26.7,396.989
58.1,39.2,25.0123
62.3,37.7,20.5533
44.6,-65.2,5.06494
48.4,24.4,81.7772
46.7,17.6,8492.97
52.5,34.3,83.778
50.0,8.4,40247.6
56.6,-3.6,22.6599
54.8,11.1,14733.4
52.0,39.8,1418.91
59.9,7.1,31.2144
46.7,-53.2,290.498
60.8,23.7,4945.95
42.6,-0.4,1001.12
52.8,17.2,7124.65
63.4,15.6,322.229
53.2,7.0,3743.02
48.2,-66.5,18.042
45.2,0.7,8712.93
68.8,31.8,0.475964
46.7,23.1,1794.84
41.0,33.6,256.843
41.2,13.9,16740.3
48.6,0.5,3652.24
63.8,14.9,401.394
55.4,31.5,125.271
43.5,2.8,2337.58
47.2,-69.5,78.2871
67.4,23.3,798.906
50.9,33.9,3200.93
53.3,8.7,3709.66
54.5,13.7,0.139901
41.2,27.4,6320.05
55.2,11.3,6389.61
45.7,26.6,1472.41
50.2,11.0,19372.5
69.1,33.5,296.146
47.6,38.4,1861.98
46.3,4.5,2900.91
45.7,10.9,7129.53
45.5,16.5,8505.34
46.2,4.5,3698.42
46.0,21.4,6956.15
63.6,19.2,573.97
54.7,35.0,81.0216
57.3,30.4,126.445
65.8,23.2,987.493
62.0,28.2,2819.71
44.8,-64.8,2.25575
51.6,18.2,3884.54
43.3,23.5,6197.15
46.5,-66.5,160.462
51.2,17.9,8541.44
44.3,24.8,4761.76
45.4,24.0,8.88014
43.9,-69.8,2727.56
40.9,16.1,1137.65
46.4,-3.0,0.562922
48.7,34.2,1649.16
43.7,0.8,5541.07
48.0,26.5,5444.39
55.7,28.0,1513.15
61.9,5.7,617.37
50.0,40.0,1354.44
59.8,16.2,410.0
45.6,8.8,34697.0
51.4,22.7,2768.09
44.6,23.2,5942.23
57.1,15.7,1613.02
49.5,31.6,986.725
47.6,30.5,1852.75
40.9,35.6,13008.0
42.1,1.6,391.889
55.3,-2.4,93.9484
42.2,-2.6,180.021
54.8,9.2,3080.51
43.3,-8.6,4545.84
51.9,25.3,1227.89
43.4,0.1,3054.04
56.1,21.1,2885.7
64.0,11.1,415.34
40.3,-0.7,372.347
65.2,17.6,17.4351
64.3,36.8,0.000362029
58.0,-5.4,128.107
63.1,27.2,1655.38
40.4,17.7,8006.05
60.5,7.6,2.12825
65.6,13.9,329.643
52.2,29.7,694.138
48.8,27.5,2530.28
62.9,10.5,735.936
42.3,27.3,3505.77
41.2,21.6,139.096
64.6,-14.5,0.113352
40.3,15.5,13063.8
62.3,30.0,386.277
45.6,10.5,14544.8
56.0,-4.6,1827.68
57.6,35.2,49.8884
51.5,38.7,1583.28
45.8,24.2,2242.79
64.6,26.1,101.825
43.0,-6.6,1054.77
61.8,7.3,48.2404
49.5,14.4,4568.56
50.4,8.6,20861.5
68.5,19.3,112.797
65.2,21.6,1009.6
44.5,19.2,48196.8
62.2,21.4,2529.46
50.3,20.3,7032.88
43.2,0.9,3119.99
49.1,37.7,1808.45
64.6,36.6,0.00181535
65.3,14.2,120.439
53.8,31.0,671.659
47.4,12.9,3612.55
49.3,26.4,3203.67
51.2,39.8,1033.79
44.3,-65.1,1084.08
61.6,8.0,301.713
48.4,17.5,5165.34
59.9,32.6,3.4904
51.4,34.8,1550.83
49.3,35.9,2269.0
51.3,37.8,4264.72
41.5,32.8,437.931
43.3,17.6,7617.67
52.0,31.0,98.8427
44.8,19.3,8424.06
50.0,35.2,1531.96
49.5,39.7,1287.02
65.1,-17.7,4.21518
64.6,17.0,416.413
44.0,28.6,2084.04
49.4,20.4,5973.43
48.7,2.9,10081.2
52.0,38.5,1456.09
41.6,34.5,472.523
47.9,33.0,1581.93
40.6,-7.5,4185.37
66.9,21.5,1216.48
51.1,29.4,1504.7
57.5,33.2,13.7316
58.3,7.1,143.451
63.3,14.8,1376230.0
54.0,23.9,3785.28
47.6,-65.6,886.327
44.6,28.3,3440.55
48.8,25.1,3246.27
64.4,26.7,638.989
51.3,9.5,181334.0
53.6,36.8,1135.01
44.5,-69.3,2179.11
46.6,33.2,3365.44
63.6,14.7,7.75669
45.2,-3.8,0.204521
46.9,5.0,4921.46
64.8,-20.7,6.99989
46.4,28.9,6815.29
47.2,6.3,2645.18
45.9,-61.6,543.346
65.3,-22.7,0.00446195
68.7,32.5,2.22117
49.2,17.2,12285.1
48.6,6.3,100590.0
44.8,16.9,1936.1
53.4,6.2,928.684
49.1,31.9,4619.03
48.1,27.8,10008.8
43.9,23.8,10391.6
67.4,30.0,1.58655
45.9,-68.6,255.419
64.6,13.1,471.417
52.1,29.1,722.723
57.8,36.3,40.3803
53.7,14.8,2334.01
56.8,12.9,5849.45
63.4,27.8,1009.76
46.6,7.6,14582.0
48.9,5.4,2436.79
58.4,25.6,1979.86
49.5,24.2,2352.05
44.7,-65.0,220.044
55.1,31.4,57.9286
53.3,11.4,4195.97
60.9,14.7,1156.08
45.4,6.0,17616.8
64.2,16.3,605.185
58.4,30.3,43.4714
48.2,21.7,5966.55
42.7,10.1,2388.05
49.0,-69.9,1.20688
44.9,24.7,8633.36
44.3,-69.2,2156.32
64.9,10.8,140.172
45.3,6.6,144.206
50.7,6.9,31961.8
40.7,8.2,2226.12
41.4,16.8,0.236556
50.8,3.1,33613.6
61.5,22.3,407.235
49.6,-57.0,0.0168982
45.2,5.9,15264.2
58.4,33.7,229.309
44.0,26.5,964.705
47.5,31.0,1465.98
58.8,35.2,43.1638
66.6,20.2,34.3335
55.6,32.3,88.442
55.8,8.6,90740.9
58.8,34.1,6.18753
53.2,-62.5,317.603
55.1,39.7,372.054
40.5,-3.3,32335.2
40.4,-2.8,1539.48
61.6,17.5,191.786
67.7,23.6,58.436
47.3,-53.6,313.592
48.9,16.9,12801.8
55.7,-3.2,549.715
50.5,12.0,6436.52
43.9,17.3,311.526
62.3,24.8,679.825
58.0,25.8,2431.87
65.6,26.7,263.194
50.6,37.1,1227.85
63.3,26.3,1289.57
42.2,-6.4,347.018
64.3,-14.8,0.00486679
55.0,28.8,1006.14
47.2,18.2,14100.7
46.4,3.0,3312.29
61.8,7.8,14.4936
51.3,38.9,1274.17
60.6,30.6,2.22117
51.9,-4.1,1085.75
48.6,-69.9,7.12262
58.1,25.7,1178.79
69.1,33.6,6.59835
43.3,-9.4,0.886852
50.8,32.9,1985.71
45.5,33.9,3777.51
49.4,11.3,9924.79
50.2,27.7,471.414
40.7,36.5,4770.07
49.0,23.1,199.401
49.4,32.4,2496.06
58.9,38.9,101.354
50.4,-69.0,14.0372
56.2,29.7,3.01444
45.2,36.2,3133.79
56.2,26.1,1021.07
43.1,6.2,13401.0
68.3,23.2,188.557
54.8,9.4,62980.2
53.7,32.7,165.734
55.6,-4.9,4812.68
45.6,21.4,7126.77
64.8,26.8,120.803
48.4,-70.0,4.92494
57.7,-4.9,38.655
64.2,19.7,1449.35
53.1,32.1,1017.43
45.1,5.4,2977.24
42.4,-3.7,1930.33
47.5,-69.6,53.3839
44.5,-67.4,52.7795
44.4,3.2,4415.58
57.3,24.3,5.13514
52.1,-10.3,1177.64
44.5,23.4,10582.9
54.9,-8.5,279.733
54.2,27.1,4722.57
54.9,36.6,93.4139
61.3,37.2,43.9502
49.7,20.9,11756.1
48.3,1.6,4156.58
47.6,21.1,2425.62
67.1,21.0,1.02559
55.7,-5.5,202.319
44.8,8.0,20668.5
62.9,15.0,541.288
52.1,15.7,2917.22
55.7,30.4,128.767
57.7,10.7,11.8473
49.5,27.5,1962.21
45.3,23.1,8470.71
48.1,20.5,1855.03
48.9,15.7,2515.9
43.3,-4.6,3551.68
48.5,4.1,8795.92
53.0,8.4,7081.1
47.1,23.4,4018.95
46.8,-1.6,6655.45
58.1,32.6,113.229
47.7,34.6,1541.73
52.3,34.7,1281.23
40.0,-5.1,2293.17
45.8,38.6,2971.31
41.2,22.6,1477.51
43.8,-3.5,0.373058
51.0,12.3,9422.08
57.9,36.9,428.537
50.9,-67.6,4.66072
54.0,-1.1,7597.77
45.3,1.0,4418.79
68.9,18.7,33.3427
47.5,28.0,8545.64
42.4,21.0,52741.8
53.4,9.7,20178.7
59.9,9.1,16.3166
64.3,39.7,11.1058
48.9,31.3,4219.53
47.5,-68.8,620.646
58.6,6.0,957.122
46.8,-1.4,6908.8
50.8,31.6,2241.11
52.1,-68.0,337.263
58.9,39.4,57.9463
63.1,22.6,566.455
67.5,25.7,342.308
47.4,29.6,1952.44
41.0,32.4,577.23
59.5,8.7,99.3185
65.1,-17.3,0.0114283
49.2,14.7,8444.27
47.7,22.0,5229.9
53.5,10.3,8752.56
46.3,5.3,5090.01
64.2,20.6,938.295
52.8,11.0,3475.81
44.5,4.1,1716.99
56.5,23.2,3237.46
45.6,19.9,2313.02
47.3,-61.9,5534.6
68.5,15.1,80.525
54.7,27.8,208.495
48.4,33.0,1720.81
48.8,10.8,6008.41
58.5,37.9,56.4595
51.1,36.0,1599.41
60.7,22.2,1946.43
56.7,8.7,12152.6
48.5,-0.5,8958.04
52.5,0.7,2673.95
65.4,-23.5,36.0138
41.4,-3.2,489.95
46.7,24.4,5134.24
51.5,-2.7,7169.01
59.5,31.4,13.0027
45.6,16.2,4718.6
59.2,26.5,1542.96
69.8,23.7,51.6938
56.3,18.6,1.55665
61.7,21.7,148.177
42.0,3.1,7822.12
53.2,20.1,10320.3
53.7,34.6,224.724
43.8,5.5,3880.49
46.9,-69.6,239.573
47.4,12.0,28657.3
63.3,7.7,7.01782
52.3,19.7,20714.6
43.9,39.6,77.1062
54.3,-6.4,5887.73
50.9,19.8,3198.05
49.2,-1.0,3314.88
41.6,0.6,50906.7
41.3,0.1,435.32
57.2,36.0,371.822
55.2,32.5,174.901
42.2,12.4,9372.14
40.4,31.8,2397.8
54.9,39.2,1086.14
48.1,-65.8,1306.46
52.7,-3.7,355.64
51.0,17.3,13119.8
57.1,-4.8,64.6472
40.1,-8.0,454.009
64.8,14.1,1094.35
60.6,22.5,11815.7
53.0,36.4,1218.38
40.3,-3.7,171177.0
65.7,-20.1,67.9605
53.6,-3.0,10914.5
50.3,20.5,5496.82
48.1,-67.8,10.0334
46.7,25.9,1692.72
45.6,27.3,10220.2
65.1,16.3,561.22
41.8,-2.1,843.04
45.0,-64.6,8737.29
57.5,-2.0,1837.01
59.7,5.1,1695.93
53.2,26.2,2071.98
52.4,38.9,1237.61
52.6,6.3,4619.66
49.8,37.1,1973.46
49.3,15.7,8602.4
52.1,20.1,6102.87
63.5,18.9,410.054
41.4,17.6,0.681517
50.0,36.3,6160.48
44.3,-0.8,1693.48
45.8,13.0,18960.5
60.5,18.0,56.5797
53.2,-3.5,9156.41
55.7,40.0,24.9432
50.8,7.1,36072.0
49.0,25.6,4182.45
62.4,17.0,261.657
60.4,12.9,82.1194
52.4,12.6,4873.1
50.1,8.1,18909.2
54.9,23.8,34345.9
54.2,31.4,303.975
66.0,23.1,531.034
47.7,22.4,10765.7
48.4,7.0,2164.49
64.0,-21.9,858.23
60.7,10.2,1590.44
40.2,-6.7,416.98
63.6,33.4,1.58655
46.6,25.3,861.725
61.8,16.0,10088.5
59.2,7.3,3.54709
40.3,9.0,2691.4
57.3,18.8,209.743
69.0,17.0,322.93
52.8,18.3,6983.17
50.6,2.4,1326980.0
58.2,27.0,4343.29
52.4,-67.5,222.13
65.9,-19.5,61.8224
60.6,12.4,133.663
50.8,4.9,17375.0
51.0,20.8,8573.6
62.0,39.4,67.6696
49.0,2.2,22119.7
47.3,-67.3,17.694
53.2,28.0,716.046
57.2,14.2,578.521
51.3,24.8,1223.79
45.5,9.7,24176.2
62.0,14.4,2229.65
60.7,34.4,19.9701
45.1,-68.7,2584.74
51.9,37.0,1399.65
67.7,13.3,8.89234
59.6,5.7,1109.5
40.2,24.4,0.0650227
54.8,-2.6,368.553
55.0,31.3,131.342
44.1,21.4,11723.7
56.0,10.1,29570.2
68.7,16.4,696.783
65.6,14.4,290.052
43.6,-4.6,0.541399
62.1,27.9,641.619
42.1,-6.4,438.041
48.1,11.9,11269.4
41.5,13.0,15411.1
57.3,18.1,2406.51
55.6,38.7,982.634
59.9,30.9,2831.52
58.0,7.9,2155.44
49.6,6.8,7351.42
48.4,-3.8,2713.75
42.8,13.5,9628.25
47.7,1.4,4660.8
40.4,-4.5,5775.53
43.4,5.5,34927.4
45.7,20.7,7501.7
55.5,39.3,333.953
48.0,-0.9,13609.1
42.3,23.5,14269.6
52.2,37.8,1190.15
46.5,-0.1,3255.0
65.9,-23.7,12.2954
52.1,24.1,2684.94
52.1,37.4,1111.22
59.3,28.8,353.065
56.8,28.1,12.2938
42.6,23.7,2252.31
53.3,29.3,644.663
56.4,34.2,281.163
63.2,23.4,175.659
40.4,15.5,9938.67
47.3,15.4,5242.87
54.7,-7.6,3519.42
51.4,25.3,707.326
56.2,-3.3,5241.57
52.6,-0.2,7708.83
50.3,14.0,8228.05
47.1,13.7,9511.09
47.3,27.3,5671.65
56.8,31.1,22.2652
48.4,3.3,5183.75
43.7,25.6,6915.96
68.7,30.5,0.475964
44.2,20.9,15665.1
47.9,34.3,1516.2
53.6,36.1,1145.63
47.1,-0.6,7918.44
42.6,22.6,473.537
49.7,31.4,3825.7
52.6,-6.7,1955.02
49.7,25.9,2485.97
54.7,11.3,3222.1
47.3,29.6,1968.15
59.7,27.3,1.11677e-05
47.6,39.9,1328.26
52.0,-8.8,609.816
47.0,10.8,1094.23
55.1,-3.9,647.261
68.0,31.6,0.475964
57.1,14.6,1007.52
61.9,21.3,15.9573
59.9,32.7,147.909
69.9,21.9,84.069
42.7,-9.4,1.10821
40.3,32.3,2257.73
42.1,25.8,59250.8
61.1,6.4,174.729
48.8,23.1,395.47
45.3,13.9,4111.0
50.8,20.7,11539.7
59.2,8.8,4.96593
41.3,-7.5,2226.69
64.5,-19.0,0.0251423
68.5,15.4,29.0861
62.2,23.5,254.188
60.3,25.7,10630.8
54.6,-4.9,140.846
43.8,-63.8,9.98355
60.2,25.6,664.832
47.1,24.7,1606.19
50.9,13.5,8820.06
43.6,21.7,4906.16
40.3,38.7,2726.16
58.2,21.8,10.5198
50.0,21.5,10975.7
56.0,15.7,290.909
45.1,17.4,4746.24
51.0,36.4,1434.31
52.5,4.9,10936.5
54.7,32.1,1702.39
47.5,28.6,6199.49
53.9,34.8,691.922
48.9,16.3,11588.4
45.2,-64.4,394.815
42.6,27.8,23.23
64.4,25.4,63.1611
53.5,23.0,1821.0
45.2,4.2,7092.59
48.8,31.8,1708.1
52.9,35.6,978.036
40.5,21.2,7282.51
63.1,31.0,239.469
53.7,16.2,1210.01
50.2,6.4,7116.82
44.9,9.2,11675.1
47.2,24.1,7629.66
54.6,31.6,424.279
41.7,-5.5,1069.56
43.4,-8.5,8.41702
46.5,26.2,790.583
52.6,31.6,410.943
54.7,33.5,233.215
54.2,9.0,5913.13
48.9,-69.1,91.0906
55.2,33.3,228.978
52.2,19.1,5180.76
42.2,0.3,1022.43
63.4,27.3,2952.58
47.3,38.4,1464.29
56.3,34.3,172.646
46.9,-68.1,2012.42
46.6,23.8,2074.59
52.9,20.5,5159.94
51.8,-5.2,1125.61
68.5,27.4,576.012
55.9,35.7,425.832
46.2,-64.8,2011.58
42.5,1.0,329.34
45.3,-67.5,435.768
42.2,21.0,11410.6
60.7,25.6,1112.73
48.5,-3.5,3924.82
57.4,25.1,3648.29
49.0,-54.0,245.812
50.4,10.9,7497.91
43.5,-0.6,3082.22
46.4,26.1,578.262
56.7,26.0,2713.52
47.6,1.4,11240.7
45.9,26.9,6665.58
55.1,32.2,167.417
55.3,28.7,666.079
46.1,11.8,8831.67
63.7,34.2,605.468
60.1,5.6,760.004
65.2,36.2,0.000728938
49.5,16.8,8386.77
54.0,22.4,7987.2
53.3,35.1,98.7955
51.4,7.3,35679.4
41.8,-3.9,730.076
41.4,14.7,7095.35
61.9,25.7,350.936
47.1,-67.9,2003.3
47.9,11.5,7147.53
54.4,24.1,2631.4
50.5,8.8,9758.82
64.3,27.6,63.1456
58.6,34.1,58.6003
62.0,-7.1,0.110384
60.3,34.4,1.90386
48.5,3.2,12938.4
66.7,16.0,774.568
64.2,-15.6,0.299031
51.7,-8.6,2676.48
57.2,33.2,33.08
50.0,36.9,1997.03
43.6,4.3,2326.04
54.2,29.7,4798.7
49.9,31.7,2387.32
48.3,-68.0,28.2493
47.5,20.7,6456.0
50.3,13.2,6871.6
51.2,31.3,2571.79
44.3,-1.1,6378.09
45.0,24.3,25807.4
46.7,20.2,2867.81
50.0,20.3,2539.07
41.6,34.6,382.031
59.3,35.0,30.1279
63.3,8.5,436.044
40.5,17.1,6691.8
54.6,21.9,569.196
58.9,26.5,171.922
41.1,14.9,12840.0
41.6,21.8,3572.24
48.7,-1.2,5224.83
46.3,17.6,8960.86
59.2,33.5,32.3655
51.5,34.5,1453.89
40.8,39.6,7418.61
46.3,21.8,5929.61
58.0,25.5,1764.64
47.3,-54.0,324.828
46.4,11.4,9645.53
41.1,29.0,4399.11
46.4,38.9,2005.25
64.4,28.4,386.556
46.6,2.7,2363.64
50.5,24.5,2096.53
45.3,26.9,7153.64
48.1,38.2,4074.4
56.0,26.5,662.118
54.9,-6.1,1823.05
52.4,25.4,318.299
62.0,15.1,610.136
42.8,1.1,497.887
50.2,7.2,10293.3
40.8,-4.8,1668.62
47.9,27.1,5510.79
47.6,16.8,11495.7
40.4,33.9,5124.96
51.6,24.7,2344.11
57.5,-5.4,286.901
43.7,39.9,34.7454
68.2,34.5,0.951928
53.9,20.1,2837.65
45.6,-61.3,1428.99
61.7,39.1,37.3496
43.1,2.5,6687.31
62.7,37.2,18.8439
56.0,24.7,3093.2
57.7,-4.1,1461.09
45.9,4.6,23880.6
64.5,-20.0,42.7483
58.0,30.9,67.3833
43.8,20.4,26343.6
51.0,25.5,1086.89
46.2,24.2,4787.44
53.6,9.4,454010.0
60.4,38.1,85.5334
53.6,26.5,967.974
47.5,-68.3,26.7238
48.8,29.2,3436.97
69.7,18.3,171.665
66.1,37.6,0.639497
50.7,14.5,15067.9
53.4,19.6,6370.41
55.6,36.7,1355.09
49.3,27.2,2273.24
48.0,33.1,2047.4
44.5,22.1,321.778
59.5,28.0,26.4473
51.7,-4.6,1144.98
63.5,11.1,419.663
47.8,7.8,2457.75
51.5,-1.8,18690.8
52.3,-6.7,876.665
43.0,9.4,62.5797
40.8,37.3,8312.07
50.9,30.5,517.872
54.0,-1.9,788.208
46.9,37.3,364.162
57.6,22.3,488.637
48.5,15.1,5208.43
69.0,33.2,1326.65
46.5,38.4,2225.37
46.2,11.4,3648.89
53.1,36.9,1246.46
49.4,9.7,13238.0
68.9,15.4,219.509
43.6,-5.0,0.573861
64.6,34.8,0.152699
65.7,18.8,217.498
60.8,14.4,18.4607
58.7,38.8,12.1944
64.1,-20.0,42.0916
50.1,31.8,2628.06
40.1,29.6,6789.52
47.2,26.2,4174.0
58.8,27.8,12.6924
45.4,21.3,5472.53
41.6,34.2,1577.55
56.4,38.9,550.67
43.1,-6.3,513.916
49.0,-65.8,5.19255
44.6,23.5,9389.74
49.9,34.9,1770.23
48.2,3.8,7445.79
45.9,4.7,47494.7
52.5,-10.0,49.0572
52.1,22.7,3228.69
50.4,6.9,4431.07
62.7,26.3,80.2662
57.3,23.0,775.871
44.6,37.8,228.972
48.5,23.9,128.17
40.9,15.2,5483.38
54.6,20.6,2128.44
55.3,16.6,12.8612
50.4,32.9,2164.72
